id,city,location,picture_url,listing_url,room_type,accommodates,price,beds,review_scores_rating,number_of_reviews,latitude,longitude
37330622,San Diego,San Diego,https://a0.muscache.com/pictures/dfecfea3-8f8c-4efe-a455-10f2fcf93e49.jpg,https://www.airbnb.com/rooms/37330622,Entire home/apt,6,128.0,4.0,4.52,108,32.72541,-117.11144
36638906,San Diego,San Diego,https://a0.muscache.com/pictures/16318c29-4071-4c16-be3d-6861eef9eb8b.jpg,https://www.airbnb.com/rooms/36638906,Entire home/apt,6,304.0,4.0,4.96,96,32.75149,-117.25052
37596174,San Diego,San Diego,https://a0.muscache.com/pictures/eb6fc6db-0173-4bcb-aa85-134203838ab7.jpg,https://www.airbnb.com/rooms/37596174,Entire home/apt,6,180.0,4.0,4.45,85,32.77332,-117.25085
38100518,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-38100518/original/ca1e4ebe-8306-46af-92e7-286670f438e7.jpeg,https://www.airbnb.com/rooms/38100518,Entire home/apt,5,145.0,4.0,4.95,121,32.730701,-117.225288
38301229,San Diego,San Diego,https://a0.muscache.com/pictures/d8142303-838f-40a5-8f46-2f3ffbd9ee6c.jpg,https://www.airbnb.com/rooms/38301229,Entire home/apt,6,274.0,4.0,4.91,65,32.76106,-117.24968
39049258,San Diego,San Diego,https://a0.muscache.com/pictures/2eedb52e-1791-4b67-888a-61a56b4bff9b.jpg,https://www.airbnb.com/rooms/39049258,Entire home/apt,6,160.0,4.0,4.75,106,32.80388,-117.25714
38644005,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-38644005/original/520dcec2-3af1-4cb8-9cc3-1c8937200a4e.jpeg,https://www.airbnb.com/rooms/38644005,Entire home/apt,6,97.0,4.0,4.73,366,32.75853,-117.14902
39202812,San Diego,San Diego,https://a0.muscache.com/pictures/0602dd40-f898-4a11-a2c7-b431772f8a2e.jpg,https://www.airbnb.com/rooms/39202812,Entire home/apt,6,440.0,4.0,4.91,104,32.726929,-117.168953
38694887,San Diego,San Diego,https://a0.muscache.com/pictures/18b1763b-29d6-43e3-944f-cfa000c87f33.jpg,https://www.airbnb.com/rooms/38694887,Entire home/apt,6,400.0,4.0,4.76,62,32.80361,-117.26062
38701868,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-38701868/original/7ec3906c-9d2c-47ce-9992-cf111599737c.jpeg,https://www.airbnb.com/rooms/38701868,Entire home/apt,6,137.0,4.0,4.87,135,32.73733,-117.25193
39393794,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-39393794/original/7af3ace8-e05f-429d-9968-2da506b5ae7f.jpeg,https://www.airbnb.com/rooms/39393794,Entire home/apt,6,258.0,8.0,4.88,111,32.78454,-117.25286
39482186,San Diego,San Diego,https://a0.muscache.com/pictures/53cb83cf-55a0-48d3-b73b-c434d93b3f19.jpg,https://www.airbnb.com/rooms/39482186,Entire home/apt,6,168.0,4.0,4.62,103,32.79246,-117.24027
39728011,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-39728011/original/33343297-dff2-438e-ac59-0f1d7080488d.jpeg,https://www.airbnb.com/rooms/39728011,Entire home/apt,6,207.0,4.0,4.8,147,32.73688,-117.2504
39508601,San Diego,San Diego,https://a0.muscache.com/pictures/pro_photo_tool/Hosting-39508601-unapproved/original/263e111d-39ca-4d49-9c22-81d755200f9e.JPEG,https://www.airbnb.com/rooms/39508601,Entire home/apt,6,339.0,4.0,4.95,92,32.78742,-117.23633
40059914,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-40059914/original/a10fe6ed-af22-481f-b1e8-c4fe24224b40.jpeg,https://www.airbnb.com/rooms/40059914,Entire home/apt,6,672.0,4.0,4.93,67,32.74421,-117.22825
40949482,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-40949482/original/48a24254-207b-4613-a676-f3768d94ed77.jpeg,https://www.airbnb.com/rooms/40949482,Entire home/apt,5,147.0,4.0,4.97,122,32.73082,-117.22537
41310897,San Diego,San Diego,https://a0.muscache.com/pictures/6ff133e6-fee0-44b5-afc3-5c5286e3cdee.jpg,https://www.airbnb.com/rooms/41310897,Entire home/apt,5,145.0,5.0,4.85,75,32.70042,-117.13368
42316432,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-42316432/original/9dbecb5c-941d-449d-b6c5-bff32b200214.jpeg,https://www.airbnb.com/rooms/42316432,Private room,6,233.0,4.0,4.75,97,32.71184,-117.16152
42355365,San Diego,San Diego,https://a0.muscache.com/pictures/8f90f051-101e-4438-a6a7-66ffe230784f.jpg,https://www.airbnb.com/rooms/42355365,Entire home/apt,5,950.0,4.0,5.0,52,32.77691,-117.19526
42895649,San Diego,San Diego,https://a0.muscache.com/pictures/7c074808-28c0-4359-9a37-29099291aa27.jpg,https://www.airbnb.com/rooms/42895649,Entire home/apt,6,464.0,4.0,4.96,134,32.78528,-117.25288
42570872,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-42570872/original/4172e211-5efc-4caf-971a-6eb67df24fa5.jpeg,https://www.airbnb.com/rooms/42570872,Private room,6,204.0,5.0,4.91,94,32.71495,-117.1593
43557218,San Diego,San Diego,https://a0.muscache.com/pictures/3fab1424-8d33-4fa2-adc7-b6462e9dee9d.jpg,https://www.airbnb.com/rooms/43557218,Entire home/apt,6,180.0,4.0,4.96,71,32.75303,-117.18699
43715060,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-43715060/original/851bbe9a-09ce-414f-840c-0b0bc51b759b.jpeg,https://www.airbnb.com/rooms/43715060,Entire home/apt,6,143.0,4.0,4.63,95,32.7384,-117.25174
43413000,San Diego,San Diego,https://a0.muscache.com/pictures/0f117792-d4d4-4fc2-a29d-2a40665db579.jpg,https://www.airbnb.com/rooms/43413000,Entire home/apt,6,180.0,4.0,4.9,139,32.7422,-117.24708
43790960,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-43790960/original/7b2a226b-0e37-4a54-a348-d6e44c101bf4.jpeg,https://www.airbnb.com/rooms/43790960,Entire home/apt,6,186.0,4.0,4.81,278,32.72687,-117.16589
43458737,San Diego,San Diego,https://a0.muscache.com/pictures/e744cb9c-fffc-40e2-a386-46afee70249b.jpg,https://www.airbnb.com/rooms/43458737,Entire home/apt,6,170.0,4.0,4.98,156,32.79845,-117.25466
43534464,San Diego,San Diego,https://a0.muscache.com/pictures/58a44883-b417-434e-8002-6f6ba68fab65.jpg,https://www.airbnb.com/rooms/43534464,Entire home/apt,6,195.0,4.0,4.59,109,32.77392,-117.25178
43535874,San Diego,San Diego,https://a0.muscache.com/pictures/b1522601-f7c0-4808-add4-9a73385f0d79.jpg,https://www.airbnb.com/rooms/43535874,Entire home/apt,6,180.0,4.0,4.9,139,32.79845,-117.25466
43946635,San Diego,San Diego,https://a0.muscache.com/pictures/e744cb9c-fffc-40e2-a386-46afee70249b.jpg,https://www.airbnb.com/rooms/43946635,Entire home/apt,6,195.0,4.0,4.92,107,32.79845,-117.25466
44015309,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-44015309/original/fabc04aa-6661-46c3-a09f-f8dc47937c8e.jpeg,https://www.airbnb.com/rooms/44015309,Private room,6,189.0,5.0,4.86,151,32.71286,-117.16056
44015717,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-44015717/original/47d8e9ba-9376-4654-b0bd-9b362a7d08dd.jpeg,https://www.airbnb.com/rooms/44015717,Entire home/apt,6,241.0,4.0,4.99,93,32.80999,-117.24762
44051217,San Diego,Chula Vista,https://a0.muscache.com/pictures/miso/Hosting-44051217/original/6d6f0aca-03be-4542-b0e8-0c4f18f08fdc.jpeg,https://www.airbnb.com/rooms/44051217,Entire home/apt,5,95.0,4.0,4.86,73,32.64815,-117.07463
44539548,San Diego,San Diego,https://a0.muscache.com/pictures/8ac7583d-1be5-4698-a122-7b971c1c1e25.jpg,https://www.airbnb.com/rooms/44539548,Entire home/apt,6,277.0,4.0,5.0,114,32.78331,-117.25175
44266715,San Diego,San Diego,https://a0.muscache.com/pictures/225b724b-27bc-481c-b8c6-6a27437ca1b3.jpg,https://www.airbnb.com/rooms/44266715,Entire home/apt,6,340.0,4.0,4.98,121,32.78163,-117.25268
45300462,San Diego,San Diego,https://a0.muscache.com/pictures/7506557f-be85-4581-96af-d4f6072204fb.jpg,https://www.airbnb.com/rooms/45300462,Entire home/apt,5,174.0,4.0,4.77,96,32.74181,-117.25365
45434754,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-45434754/original/d0618b70-90c7-46a6-b180-db907b8f82c1.jpeg,https://www.airbnb.com/rooms/45434754,Entire home/apt,6,278.0,4.0,4.97,74,32.70893,-117.14569
45457918,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-45457918/original/cc023fec-9a3a-4e54-b014-bff4bc9d6124.jpeg,https://www.airbnb.com/rooms/45457918,Entire home/apt,5,410.0,5.0,4.95,64,32.70747,-117.14369
45959967,San Diego,La Jolla,https://a0.muscache.com/pictures/42774f3c-a217-4214-ab48-44b31bb15292.jpg,https://www.airbnb.com/rooms/45959967,Entire home/apt,5,196.0,4.0,4.94,123,32.83342,-117.27793
45749004,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-45749004/original/fef64790-0ae3-43ab-96cc-c3bc4748af96.jpeg,https://www.airbnb.com/rooms/45749004,Entire home/apt,6,116.0,4.0,4.88,157,32.75214,-117.11544
46749815,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-46749815/original/8cfa72d1-2877-4d00-b165-972088c8fd9f.jpeg,https://www.airbnb.com/rooms/46749815,Private room,6,204.0,5.0,4.85,75,32.71306,-117.16105
46896904,San Diego,San Diego,https://a0.muscache.com/pictures/98ae7ee7-96e2-4724-a553-52715120c2b8.jpg,https://www.airbnb.com/rooms/46896904,Entire home/apt,6,425.0,4.0,4.91,70,32.77347,-117.25037
47721257,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-47721257/original/6c3fc6ed-6cef-4e36-b667-46038d2a6f9a.jpeg,https://www.airbnb.com/rooms/47721257,Entire home/apt,6,159.0,4.0,4.54,80,32.76915,-117.06509
47821695,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-47821695/original/25278da0-3ae2-45cf-bc1d-38e0f9d89b8d.jpeg,https://www.airbnb.com/rooms/47821695,Private room,6,233.0,4.0,4.84,96,32.71511,-117.15937
47913025,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-47913025/original/23b122ab-b6b4-43d4-ade3-9ac2257c6ee8.jpeg,https://www.airbnb.com/rooms/47913025,Private room,6,233.0,4.0,4.86,95,32.71453,-117.16067
48452553,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-48452553/original/53934e1b-8dc8-4bfc-a111-a3c0a384aec2.jpeg,https://www.airbnb.com/rooms/48452553,Private room,6,233.0,4.0,4.81,70,32.7138,-117.16098
48813546,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-48813546/original/db48e564-974c-42b0-9116-f458da070e02.jpeg,https://www.airbnb.com/rooms/48813546,Entire home/apt,5,365.0,5.0,4.93,70,32.70896,-117.14145
49262253,San Diego,San Diego,https://a0.muscache.com/pictures/210b555f-9b85-4788-ba10-b722fb4816e2.jpg,https://www.airbnb.com/rooms/49262253,Entire home/apt,6,277.0,4.0,4.97,76,32.77265,-117.25085
49270937,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-49270937/original/71b572f7-b61d-4aaf-a0ac-8f7db6a0fbd0.jpeg,https://www.airbnb.com/rooms/49270937,Entire home/apt,6,233.0,4.0,4.93,125,32.747,-117.12504
49325310,San Diego,San Diego,https://a0.muscache.com/pictures/ed46f488-9eff-4d16-ad37-6960d95fe834.jpg,https://www.airbnb.com/rooms/49325310,Entire home/apt,6,156.0,4.0,4.96,79,32.74603,-117.11968
49533488,San Diego,San Diego,https://a0.muscache.com/pictures/b103b8b4-a3db-47cd-bc7c-2780141a86f0.jpg,https://www.airbnb.com/rooms/49533488,Entire home/apt,6,305.0,4.0,4.95,91,32.73936,-117.17184
49882063,San Diego,San Diego,https://a0.muscache.com/pictures/737844bc-9d31-4c00-acc1-2979f2ce6b68.jpg,https://www.airbnb.com/rooms/49882063,Entire home/apt,5,124.0,4.0,4.8,61,32.69838,-117.10046
49950025,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-49950025/original/223a8221-1619-4890-8811-55ce45bf2e29.jpeg,https://www.airbnb.com/rooms/49950025,Entire home/apt,5,175.0,7.0,4.84,165,32.747009,-117.167763
49646706,San Diego,San Diego,https://a0.muscache.com/pictures/278b2acd-47c1-40b4-bc44-c8482e81b0ab.jpg,https://www.airbnb.com/rooms/49646706,Entire home/apt,6,153.0,4.0,4.94,125,32.71536,-117.14065
49770522,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-49770522/original/84d95673-a41e-4afc-80fc-bd43c54e615f.jpeg,https://www.airbnb.com/rooms/49770522,Entire home/apt,6,159.0,4.0,4.76,138,32.749992,-117.150253
50231447,San Diego,Chula Vista,https://a0.muscache.com/pictures/miso/Hosting-50231447/original/ea652f2e-e58c-46c1-a8b7-c44968f4428f.jpeg,https://www.airbnb.com/rooms/50231447,Entire home/apt,5,120.0,4.0,4.81,142,32.62407,-117.0781
50289522,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-50289522/original/4f3bead6-2ad5-4db1-91d9-84bab9d3bf65.jpeg,https://www.airbnb.com/rooms/50289522,Entire home/apt,6,238.0,5.0,5.0,52,32.79343,-117.23366
50379263,San Diego,San Diego,https://a0.muscache.com/pictures/e9cd161d-743c-407b-97f2-88554e34fb93.jpg,https://www.airbnb.com/rooms/50379263,Entire home/apt,6,328.0,4.0,5.0,59,32.739,-117.12424
50569161,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-50569161/original/9ac6b2b9-78f9-4261-b970-cbb61ea9030b.jpeg,https://www.airbnb.com/rooms/50569161,Entire home/apt,6,199.0,4.0,4.74,147,32.74104,-117.22919
50624029,San Diego,San Diego,https://a0.muscache.com/pictures/3cdb2867-e50d-441e-9cd8-9d6a21857061.jpg,https://www.airbnb.com/rooms/50624029,Entire home/apt,6,255.0,5.0,4.91,58,32.78238,-117.25176
51267397,San Diego,Chula Vista,https://a0.muscache.com/pictures/miso/Hosting-50033053/original/081abfba-43d2-4439-bf46-7ccd36b34363.jpeg,https://www.airbnb.com/rooms/51267397,Entire home/apt,6,111.0,7.0,4.88,69,32.64862,-117.07508
51280249,San Diego,La Jolla,https://a0.muscache.com/pictures/ec6ee082-ed83-48ff-a3bf-19e806841eec.jpg,https://www.airbnb.com/rooms/51280249,Entire home/apt,6,240.0,5.0,4.97,89,32.826,-117.27401
51346884,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-51346884/original/41ebfbcb-edb5-484d-ab3e-ae1ad8b71707.jpeg,https://www.airbnb.com/rooms/51346884,Entire home/apt,6,301.0,4.0,4.96,117,32.752239,-117.251099
51363414,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-51363414/original/9928ba3a-9ec8-456e-ac49-63c7acb2a62e.jpeg,https://www.airbnb.com/rooms/51363414,Shared room,6,49.0,6.0,4.78,108,32.74049,-117.23057
51073764,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-51073764/original/f3c35da6-181e-4d05-9105-9b860ab53734.jpeg,https://www.airbnb.com/rooms/51073764,Entire home/apt,5,182.0,4.0,4.88,68,32.78441,-117.25194
52220832,San Diego,Chula Vista,https://a0.muscache.com/pictures/27ff3385-07b6-4178-ab0a-c40008d9fa5c.jpg,https://www.airbnb.com/rooms/52220832,Entire home/apt,6,331.0,5.0,4.91,70,32.63576,-117.03604
52001284,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-52001284/original/c861e5de-8045-43c8-92c2-dee2ed91497c.jpeg,https://www.airbnb.com/rooms/52001284,Entire home/apt,6,399.0,4.0,4.87,52,32.76733,-117.24998
52474620,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-52474620/original/e871990e-3ed7-496f-a905-656357a71ea7.jpeg,https://www.airbnb.com/rooms/52474620,Entire home/apt,6,171.0,4.0,4.85,132,32.78166,-117.25131
52659707,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-52659707/original/6f0d7b49-8404-41f7-8a2d-2c9841801ea7.jpeg,https://www.airbnb.com/rooms/52659707,Entire home/apt,6,212.0,4.0,4.77,61,32.787758,-117.254341
53096575,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-53096575/original/8b804e6a-fc39-4ae9-999a-c475235f332c.jpeg,https://www.airbnb.com/rooms/53096575,Entire home/apt,6,363.0,4.0,4.95,86,32.84799,-117.27682
53796113,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-53796113/original/adffd27d-3232-4204-95ef-beba09163557.jpeg,https://www.airbnb.com/rooms/53796113,Entire home/apt,6,162.0,4.0,4.96,89,32.78259,-117.25128
53944183,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-53944183/original/96d17a61-e10a-424a-876e-826deaa1a787.jpeg,https://www.airbnb.com/rooms/53944183,Entire home/apt,6,300.0,4.0,4.89,54,32.7207,-117.15936
54146966,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-54146966/original/552fa43d-dbee-46b1-9295-01fbd3dbd789.jpeg,https://www.airbnb.com/rooms/54146966,Entire home/apt,6,91.0,4.0,4.29,51,32.77698,-117.2528
54370692,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-54370692/original/c1b6ccda-a658-4f4f-b0ec-ffceca99c11e.jpeg,https://www.airbnb.com/rooms/54370692,Entire home/apt,6,203.0,4.0,4.86,190,32.75364,-117.24794
550368505553063247,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-550368505553063247/original/3f0b875b-e5c2-4230-b162-8f0071be6350.jpeg,https://www.airbnb.com/rooms/550368505553063247,Entire home/apt,5,136.0,4.0,4.91,93,32.74467,-117.12101
610952797301752798,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-610952797301752798/original/2b99e005-5f5e-4298-a7dc-50d64b78ce37.jpeg,https://www.airbnb.com/rooms/610952797301752798,Entire home/apt,6,145.0,5.0,4.93,55,32.6944705647002,-117.10427106915404
613837512596737434,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-613837512596737434/original/a2789e00-4db1-43c6-989b-a899f14935bd.jpeg,https://www.airbnb.com/rooms/613837512596737434,Entire home/apt,6,155.0,4.0,4.94,53,32.79886,-117.12611
620793798435625393,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-620793798435625393/original/c09f1ebb-de8b-4e3c-8df1-5b5a246ebd7f.jpeg,https://www.airbnb.com/rooms/620793798435625393,Entire home/apt,6,296.0,4.0,4.58,65,32.7246,-117.16681
626284742688823135,San Diego,San Diego,https://a0.muscache.com/pictures/161f4431-5ce3-4e61-9ceb-36c8638148bc.jpg,https://www.airbnb.com/rooms/626284742688823135,Entire home/apt,6,211.0,4.0,4.94,50,32.73881,-117.09341
626350901523183494,San Diego,San Diego,https://a0.muscache.com/pictures/prohost-api/Hosting-626350901523183494/original/c49050b9-067e-4d78-aa70-f62d09cf0bab.png,https://www.airbnb.com/rooms/626350901523183494,Entire home/apt,6,209.0,4.0,4.95,81,32.79478037312461,-117.25536896134116
653457747840220507,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-653457747840220507/original/c3d6c8b1-2380-448f-8013-64f0b628b7da.jpeg,https://www.airbnb.com/rooms/653457747840220507,Entire home/apt,6,162.0,4.0,4.97,78,32.80443,-117.23147
654662366179477146,San Diego,San Diego,https://a0.muscache.com/pictures/f2782d5f-222f-479b-a36a-a6e26e2cd9a7.jpg,https://www.airbnb.com/rooms/654662366179477146,Entire home/apt,6,262.0,4.0,4.99,75,32.8271,-117.19813
697534420834184000,San Diego,San Diego,https://a0.muscache.com/pictures/c459e149-e55a-4584-85e8-6803400a395b.jpg,https://www.airbnb.com/rooms/697534420834184000,Entire home/apt,6,204.0,4.0,4.98,93,32.790836061944134,-117.19161204993723
719568597137004163,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-719568597137004163/original/6aeb38bc-3e49-4efc-8cca-5f16f94ba019.jpeg,https://www.airbnb.com/rooms/719568597137004163,Shared room,6,85.0,6.0,4.73,83,32.77333,-117.25174
731209758383213686,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-731209758383213686/original/8764aa7d-9c3b-4d7d-b265-d0ad1957be46.jpeg,https://www.airbnb.com/rooms/731209758383213686,Entire home/apt,6,316.0,4.0,4.95,58,32.7407,-117.23549
750907189533068333,San Diego,San Diego,https://a0.muscache.com/pictures/miso/Hosting-750907189533068333/original/b9e16ea3-7b06-4e79-b884-9aae55d53d73.jpeg,https://www.airbnb.com/rooms/750907189533068333,Entire home/apt,5,116.0,5.0,4.66,95,32.76831,-117.05286
84789,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/miso/Hosting-84789/original/abf6bef4-a79b-4898-978d-34ba1f677151.jpeg,https://www.airbnb.com/rooms/84789,Entire home/apt,6,370.0,5.0,4.41,126,34.16708,-118.64441
237988,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/104835580/c80a4111_original.jpg,https://www.airbnb.com/rooms/237988,Entire home/apt,5,1499.0,5.0,4.94,102,33.9943,-118.45642
258803,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/da08448f-83c5-407d-b74d-bddc310c7aa1.jpg,https://www.airbnb.com/rooms/258803,Entire home/apt,5,265.0,5.0,4.45,54,34.07103,-118.37869
287339,Los Angeles,Malibu,https://a0.muscache.com/pictures/miso/Hosting-287339/original/05796fea-254e-4e62-9ef2-7c8a09e32832.jpeg,https://www.airbnb.com/rooms/287339,Entire home/apt,6,1193.0,4.0,4.97,106,34.03862,-118.62243
537363,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/monet/Select-537363/original/cc2ec0ff-6724-4c92-8c9f-6a2d10a66393,https://www.airbnb.com/rooms/537363,Entire home/apt,5,129.0,5.0,4.91,170,34.11599,-118.18593
565873,Los Angeles,Venice,https://a0.muscache.com/pictures/a3f077c6-ecbb-4fb3-b907-ec9866473466.jpg,https://www.airbnb.com/rooms/565873,Entire home/apt,6,171.0,4.0,4.81,167,33.98325,-118.4672
696061,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/9306441/abe0cbbf_original.jpg,https://www.airbnb.com/rooms/696061,Entire home/apt,6,125.0,4.0,4.5,372,33.99254,-118.47777
844386,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/2f7c267b-9c51-4a80-917a-a5b5f299be0f.jpg,https://www.airbnb.com/rooms/844386,Entire home/apt,6,650.0,4.0,4.9,135,33.95116,-118.4451
1027368,Los Angeles,Redondo Beach,https://a0.muscache.com/pictures/3e4a237d-d3de-43b8-86e9-7aa2aa78afcc.jpg,https://www.airbnb.com/rooms/1027368,Entire home/apt,6,461.0,4.0,4.92,158,33.82173904051082,-118.38722211060268
1138715,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/72892736/3b10fa2a_original.jpg,https://www.airbnb.com/rooms/1138715,Entire home/apt,6,199.0,4.0,4.75,86,34.10216,-118.33778
1381369,Los Angeles,Los Angeles,https://a0.muscache.com/pictures/59154cda-8853-4253-a43e-8fc6140dbb6f.jpg,https://www.airbnb.com/rooms/1381369,Entire home/apt,6,480.0,5.0,4.94,355,34.09335,-118.27285
1557387,Los Angeles,Pasadena,https://a0.muscache.com/pictures/8ed16b9c-b2c6-4043-a04b-23ec4e3bda65.jpg,https://www.airbnb.com/rooms/1557387,Entire home/apt,6,113.0,6.0,4.69,512,34.14975,-118.11978
